X,Y,OBJECTID,Plant_Code,Plant_Name,Utility_ID,Utility_Name,sector_name,Street_Address,City,County,State,Zip,PrimSource,source_desc,tech_desc,Install_MW,Total_MW,Bat_MW,Bio_MW,Coal_MW,Geo_MW,Hydro_MW,HydroPS_MW,NG_MW,Nuclear_MW,Crude_MW,Solar_MW,Wind_MW,Other_MW,Source,Period,Longitude,Latitude
-11385701.8586,5005043.1645,36149,504,Julesburg,9928,City of Julesburg - (CO),Electric Utility,222 East First St,Julesburg,Sedgwick,Colorado,80737,petroleum,Petroleum = 2.2 MW,Petroleum Liquids,2.8,2.2,,,,,,,,,2.2,,,,"EIA-860, EIA-860M and EIA-923",202406,-102.2795,40.9505
-11489941.4298,4588569.7891,36151,507,Las Animas,10730,City of Las Animas - (CO),Electric Utility,733 Moore Ave,Las Animas,Bent,Colorado,81054,petroleum,Petroleum = 5.1 MW,Petroleum Liquids,5.6,5.1,,,,,,,,,5.1,,,,"EIA-860, EIA-860M and EIA-923",202406,-103.2159,38.0647
-11631494.4037,4464083.6008,36154,511,Trinidad (CO),19204,City of Trinidad - (CO),Electric Utility,1925 E Main St,Trinidad,Las Animas,Colorado,81082,petroleum,"Natural Gas = 3.8 MW, Petroleum = 5.4 MW",Natural Gas Internal Combustion Engine; Petroleum Liquids;,9.2,9.2,,,,,,,3.8,,5.4,,,,"EIA-860, EIA-860M and EIA-923",202406,-104.487492,37.178979
-11931779.6207,4936761.3166,36165,525,Hayden,15466,Public Service Co of Colorado,Electric Utility,13125 U.S. Highway 40,Hayden,Routt,Colorado,81639,coal,Coal = 441 MW,Conventional Steam Coal,465.4,441,,,441,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-107.185,40.4856
-9626514.2683,3684839.6994,36167,533,McWilliams,189,PowerSouth Energy Cooperative,Electric Utility,28570 US 29 North,Gantt,Covington,Alabama,36038,natural gas,Natural Gas = 664 MW,Natural Gas Fired Combined Cycle,654,664,,,,,,,664,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-86.476449,31.400255
-13513444.3492,4672049.6397,36169,535,McClellan (CA),16534,Sacramento Municipal Util Dist,Electric Utility,Watt Ave,Sacramento,Sacramento,California,95652,natural gas,Natural Gas = 77 MW,Natural Gas Fired Combustion Turbine,77,77,,,,,,,77,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-121.393336,38.652731
-8103413.2767,5055581.5509,36172,540,Branford,22379,Connecticut Jet Power LLC,IPP Non-CHP,Route 1,Branford,New Haven,Connecticut,6450,petroleum,Petroleum = 17.4 MW,Petroleum Liquids,21.8,17.4,,,,,,,,,17.4,,,,"EIA-860, EIA-860M and EIA-923",202406,-72.7942,41.2925
-8192992.0709,5016605.3422,36174,542,Cos Cob,22379,Connecticut Jet Power LLC,IPP Non-CHP,Sound Shore Drive,Greenwich,Fairfield,Connecticut,6430,petroleum,Petroleum = 95.6 MW,Petroleum Liquids,115,95.6,,,,,,,,,95.6,,,,"EIA-860, EIA-860M and EIA-923",202406,-73.5989,41.0289
-8138453.9807,5043336.097,36175,544,Devon Station,22350,Devon Power LLC,IPP Non-CHP,734 Naugatuck Avenue,Milford,New Haven,Connecticut,6460,petroleum,Petroleum = 132.4 MW,Petroleum Liquids,222.6,132.4,,,,,,,,,132.4,,,,"EIA-860, EIA-860M and EIA-923",202406,-73.108976,41.209797
-8026346.7932,5075692.8661,36176,546,Montville Station,22380,NRG Montville Operations Inc,IPP Non-CHP,74 Lathrop Road,Uncasville,New London,Connecticut,6382,petroleum,"Natural Gas = 81 MW, Petroleum = 415.4 MW",Natural Gas Steam Turbine; Petroleum Liquids;,495.3,496.4,,,,,,,81,,415.4,,,,"EIA-860, EIA-860M and EIA-923",202406,-72.1019,41.4281
-13148062.9449,6210684.183,36178,550,Kettle Falls Generating Station,20169,Avista Corp,Electric Utility,1151 Hyw. 395 N.,Kettle Falls,Stevens,Washington,99141,biomass,"Biomass = 50 MW, Natural Gas = 6.2 MW",Wood/Wood Waste Biomass; Natural Gas Fired Combustion Turbine;,57.9,56.2,,50,,,,,6.2,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-118.111059,48.620336
-8019659.7201,5094615.1585,36183,557,Tunnel,54895,FirstLight Power Resources Services LLC,IPP Non-CHP,72 Roosevelt Drive,Preston,New London,Connecticut,6365,petroleum,"Hydroelectric = 1.6 MW, Petroleum = 16.5 MW",Conventional Hydroelectric; Petroleum Liquids;,20.5,18.1,,,,,1.6,,,,16.5,,,,"EIA-860, EIA-860M and EIA-923",202406,-72.041829,41.555425
-8139265.6111,5130909.4986,36186,561,Franklin Drive,22379,Connecticut Jet Power LLC,IPP Non-CHP,Franklin Drive,Torrington,Litchfield,Connecticut,6790,petroleum,Petroleum = 16.1 MW,Petroleum Liquids,21.8,16.1,,,,,,,,,16.1,,,,"EIA-860, EIA-860M and EIA-923",202406,-73.116267,41.798943
-8079465.6712,5094543.605,36187,562,Middletown,12490,Middletown Power LLC,IPP Non-CHP,1866 River Road,Middletown,Middlesex,Connecticut,6457,petroleum,"Natural Gas = 353 MW, Petroleum = 417.2 MW",Natural Gas Steam Turbine; Petroleum Liquids;,786.4,770.2,,,,,,,353,,417.2,,,,"EIA-860, EIA-860M and EIA-923",202406,-72.579075,41.554944
-9035558.1648,3309905.3294,36188,564,Stanton Energy Center,14610,Orlando Utilities Comm,Electric Utility,5100 S. Alafaya Trail,Orlando,Orange,Florida,32831,coal,"Coal = 922.7 MW, Natural Gas = 292 MW",Conventional Steam Coal; Natural Gas Fired Combined Cycle;,1262,1214.7,,,922.7,,,,292,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-81.1678,28.4822
-8139779.7959,5127500.4356,36189,565,Torrington Terminal,22379,Connecticut Jet Power LLC,IPP Non-CHP,South Main St,Torrington,Litchfield,Connecticut,6790,petroleum,Petroleum = 17.4 MW,Petroleum Liquids,21.8,17.4,,,,,,,,,17.4,,,,"EIA-860, EIA-860M and EIA-923",202406,-73.120886,41.776109
-8146850.142,5037537.7842,36191,568,Bridgeport Station,65448,"Generation Bridge II Connecticut, LLC",IPP Non-CHP,2 Atlantic Street,Bridgeport,Fairfield,Connecticut,6604,natural gas,Natural Gas = 482.8 MW,Natural Gas Fired Combined Cycle,576.3,482.8,,,,,,,482.8,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-73.1844,41.1706
-8149483.5159,5541851.886,36197,589,J C McNeil,2548,City of Burlington Electric - (VT),Electric Utility,111 Intervale Road,Burlington,Chittenden,Vermont,5401,biomass,Biomass = 52 MW,Wood/Wood Waste Biomass,59.5,52,,52,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-73.208056,44.4917
-8408751.508,4826812.7884,36198,591,Christiana,56609,Calpine Mid-Atlantic Generation LLC,IPP Non-CHP,Christiana Ave & Lobdell St,Wilmington,New Castle,Delaware,19801,petroleum,Petroleum = 50 MW,Petroleum Liquids,55,50,,,,,,,,,50,,,,"EIA-860, EIA-860M and EIA-923",202406,-75.5371,39.7302
-8418738.0908,4808043.4389,36199,592,Delaware City 10,56609,Calpine Mid-Atlantic Generation LLC,IPP Non-CHP,Rt 9 & River Road,Delaware City,New Castle,Delaware,19706,petroleum,Petroleum = 18 MW,Petroleum Liquids,18.5,18,,,,,,,,,18,,,,"EIA-860, EIA-860M and EIA-923",202406,-75.626811,39.600408
-8405049.0217,4828066.3758,36200,593,Edge Moor,56609,Calpine Mid-Atlantic Generation LLC,IPP Non-CHP,200 Hay Road,Wilmington,New Castle,Delaware,19809,natural gas,"Natural Gas = 695 MW, Petroleum = 12 MW",Natural Gas Steam Turbine; Petroleum Liquids;,710.3,707,,,,,,,695,,12,,,,"EIA-860, EIA-860M and EIA-923",202406,-75.50384,39.73886
-8375021.7023,4662499.2098,36201,594,Indian River Generating Station,9332,Indian River Operations Inc,IPP Non-CHP,29416 Power Plant Road,Dagsboro,Sussex,Delaware,19939,coal,"Coal = 410 MW, Petroleum = 16.1 MW",Conventional Steam Coal; Petroleum Liquids;,464.1,426.1,,,410,,,,,,16.1,,,,"EIA-860, EIA-860M and EIA-923",202406,-75.2341,38.5857
-8418970.6373,4826537.773,36202,597,West Station (DE),56609,Calpine Mid-Atlantic Generation LLC,IPP Non-CHP,Route 41,Wilmington,New Castle,Delaware,19808,petroleum,Petroleum = 15 MW,Petroleum Liquids,16.2,15,,,,,,,,,15,,,,"EIA-860, EIA-860M and EIA-923",202406,-75.6289,39.7283
-8520076.6761,4747785.6258,36203,602,Brandon Shores,60421,Brandon Shores LLC,IPP Non-CHP,1000 Brandon Shores Rd,Baltimore,Anne Arundel,Maryland,21226,coal,Coal = 1273 MW,Conventional Steam Coal,1370.2,1273,,,1273,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-76.537151,39.182073
-13629490.9109,6183021.4891,36204,607,Fredonia,15500,Puget Sound Energy Inc,Electric Utility,13085 Ball Road,Mt Vernon,Skagit,Washington,98233,natural gas,Natural Gas = 280 MW,Natural Gas Fired Combustion Turbine,376,280,,,,,,,280,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-122.4358,48.4558
-8990651.8822,3308334.9823,36205,609,Cape Canaveral,6452,Florida Power & Light Co,Electric Utility,6000 North US Hwy 1,Cocoa,Brevard,Florida,32927,natural gas,Natural Gas = 1290 MW,Natural Gas Fired Combined Cycle,1295,1290,,,,,,,1290,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-80.7644,28.4698
-9104053.0475,3085629.2573,36206,612,Fort Myers,6452,Florida Power & Light Co,Electric Utility,10650 State Rd 80,Ft. Myers,Lee,Florida,33902,natural gas,"Natural Gas = 2627.5 MW, Petroleum = 108 MW",Natural Gas Fired Combined Cycle; Natural Gas Fired Combustion Turbine; Petroleum Liquids,2680.9,2735.5,,,,,,,2627.5,,108,,,,"EIA-860, EIA-860M and EIA-923",202406,-81.7831,26.6967
-8927645.0504,3007579.831,36207,613,Lauderdale,6452,Florida Power & Light Co,Electric Utility,4300 SW 42nd Avenue,Ft. Lauderdale,Broward,Florida,33314,natural gas,Natural Gas = 1223.6 MW,Natural Gas Fired Combustion Turbine,1215.9,1223.6,,,,,,,1223.6,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-80.1984,26.0686
-8919507.5957,3009686.7385,36208,617,Port Everglades,6452,Florida Power & Light Co,Electric Utility,8100 Eisenhower Blvd,Ft. Lauderdale,Broward,Florida,33316,natural gas,Natural Gas = 1237 MW,Natural Gas Fired Combined Cycle,1352,1237,,,,,,,1237,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-80.1253,26.0856
-8911403.5367,3094179.5619,36209,619,Riviera,6452,Florida Power & Light Co,Electric Utility,200-300 Broadway,Riviera Beach,Palm Beach,Florida,33404,natural gas,Natural Gas = 1290 MW,Natural Gas Fired Combined Cycle,1295,1290,,,,,,,1290,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-80.0525,26.7653
-9053124.3805,3355538.7955,36210,620,Sanford,6452,Florida Power & Light Co,Electric Utility,950 S Hwy 17-92,DeBary,Volusia,Florida,32713,natural gas,Natural Gas = 2352 MW,Natural Gas Fired Combined Cycle,2377.8,2352,,,,,,,2352,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-81.3256,28.8419
-9198917.0685,3218504.2893,36215,627,Bayboro,6455,"Duke Energy Florida, LLC",Electric Utility,263 13th Avenue South,St. Petersburg,Pinellas,Florida,33701,petroleum,Petroleum = 150.5 MW,Petroleum Liquids,226.8,150.5,,,,,,,,,150.5,,,,"EIA-860, EIA-860M and EIA-923",202406,-82.635278,27.758056
-9205865.8538,3371268.4139,36216,628,Crystal River,6455,"Duke Energy Florida, LLC",Electric Utility,15760 West Powerline Street,Crystal River,Citrus,Florida,34428,natural gas,"Coal = 1410 MW, Natural Gas = 1617 MW",Conventional Steam Coal; Natural Gas Fired Combined Cycle;,3449,3027,,,1410,,,,1617,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-82.6977,28.9656
-9195185.7505,3231275.8814,36218,634,P L Bartow,6455,"Duke Energy Florida, LLC",Electric Utility,1601 Weedon Island Drive,St. Petersburg,Pinellas,Florida,33702,natural gas,"Natural Gas = 1198 MW, Petroleum = 82 MW",Natural Gas Fired Combined Cycle; Natural Gas Fired Combustion Turbine; Petroleum Liquids,1475.6,1280,,,,,,,1198,,82,,,,"EIA-860, EIA-860M and EIA-923",202406,-82.601759,27.859535
-9259617.1378,3552023.4712,36219,638,Suwannee River,6455,"Duke Energy Florida, LLC",Electric Utility,4037 River Road,Live Oak,Suwannee,Florida,32060,natural gas,"Natural Gas = 97 MW, Petroleum = 48 MW",Natural Gas Fired Combustion Turbine; Petroleum Liquids;,197.7,145,,,,,,,97,,48,,,,"EIA-860, EIA-860M and EIA-923",202406,-83.180556,30.376389
-9709775.7927,3576526.2509,36220,641,Gulf Clean Energy Center,6452,Florida Power & Light Co,Electric Utility,11999 Pate Street,Pensacola,Escambia,Florida,32514,natural gas,Natural Gas = 1858.2 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,2107.5,1858.2,,,,,,,1858.2,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-87.2244,30.5661
-9540113.7568,3538122.8044,36221,643,Lansing Smith,6452,Florida Power & Light Co,Electric Utility,4300 Highway 2300,Southport,Bay,Florida,32409,natural gas,"Natural Gas = 660 MW, Petroleum = 32 MW",Natural Gas Fired Combined Cycle; Petroleum Liquids;,661.5,692,,,,,,,660,,32,,,,"EIA-860, EIA-860M and EIA-923",202406,-85.7003,30.2686
-9173126.7915,3223076.9755,36222,645,Big Bend,18454,Tampa Electric Co,Electric Utility,13031 Wyandotte Road,Apollo Beach,Hillsborough,Florida,33572,natural gas,"Battery = 12.6 MW, Coal = 437 MW, Natural Gas = 1111 MW, Solar = 19.8 MW",Batteries; Conventional Steam Coal; Natural Gas Fired Combined Cycle; Natural Gas Fired Combustion Turbine; Solar Photovoltaic,1829.4,1580.4,12.6,,437,,,,1111,,,19.8,,,"EIA-860, EIA-860M and EIA-923",202406,-82.4036,27.7944
-9171367.9436,3472634.6499,36224,663,Deerhaven Generating Station,6909,Gainesville Regional Utilities,Electric Utility,10001 NW 13th Street,Gainesville,Alachua,Florida,32653,natural gas,Natural Gas = 414 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,471,414,,,,,,,414,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-82.3878,29.7592
-9163909.5377,3458139.9306,36225,664,John R Kelly,6909,Gainesville Regional Utilities,Electric Utility,515 SE 5 Ave,Gainesville,Alachua,Florida,32601,natural gas,Natural Gas = 113 MW,Natural Gas Fired Combined Cycle,141.6,113,,,,,,,113,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-82.3208,29.6461
-8957879.4241,2934275.3923,36226,665,G W Ivey,8795,City of Homestead - (FL),Electric Utility,675 N. Flagler Avenue,Homestead,Miami Dade,Florida,33030,natural gas,"Natural Gas = 30.8 MW, Petroleum = 1.9 MW",Natural Gas Internal Combustion Engine; Petroleum Liquids;,35.7,32.7,,,,,,,30.8,,1.9,,,,"EIA-860, EIA-860M and EIA-923",202406,-80.47,25.4756
-9086561.0819,3550530.5205,36227,666,J D Kennedy,9617,JEA,Electric Utility,4215 Talleyrand Ave.,Jacksonville,Duval,Florida,32206,natural gas,Natural Gas = 357.2 MW,Natural Gas Fired Combustion Turbine,370,357.2,,,,,,,357.2,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-81.625967,30.364818
-9078382.7729,3557290.5307,36228,667,Northside Generating Station,9617,JEA,Electric Utility,4377 Heckscher Drive,Jacksonville,Duval,Florida,32226,coal,"Coal = 586 MW, Natural Gas = 524 MW, Petroleum = 212 MW",Conventional Steam Coal; Natural Gas Steam Turbine; Petroleum Liquids,1407.1,1322,,,586,,,,524,,212,,,,"EIA-860, EIA-860M and EIA-923",202406,-81.5525,30.4172
-8913095.593,3075174.8461,36229,673,Tom G Smith,10620,City of Lake Worth Beach - (FL),Electric Utility,117 College Avenue,Lake Worth,Palm Beach,Florida,33460,natural gas,"Natural Gas = 57.5 MW, Petroleum = 36 MW",Natural Gas Fired Combined Cycle; Natural Gas Steam Turbine; Petroleum Liquids,98.7,93.5,,,,,,,57.5,,36,,,,"EIA-860, EIA-860M and EIA-923",202406,-80.0677,26.612767
-9119715.6998,3255165.5878,36231,675,Larsen Memorial,10623,City of Lakeland - (FL),Electric Utility,2002 E. Rd 92,Lakeland,Polk,Florida,33801,natural gas,Natural Gas = 163.2 MW,Natural Gas Fired Combined Cycle; Natural Gas Fired Combustion Turbine;,133.6,163.2,,,,,,,163.2,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-81.9238,28.0491
-9119615.5123,3259076.3256,36232,676,C D McIntosh Jr,10623,City of Lakeland - (FL),Electric Utility,3030 E. Lake Parker Dr,Lakeland,Polk,Florida,33801,natural gas,"Natural Gas = 488.5 MW, Petroleum = 5 MW",Natural Gas Fired Combined Cycle; Natural Gas Fired Combustion Turbine; Petroleum Liquids,545.6,493.5,,,,,,,488.5,,5,,,,"EIA-860, EIA-860M and EIA-923",202406,-81.9229,28.0801
-8992402.2699,3311302.5868,36235,683,Indian River Plant,14610,Orlando Utilities Comm,Electric Utility,7800 South US Hwy,Titusville,Brevard,Florida,32780,natural gas,Natural Gas = 275.8 MW,Natural Gas Fired Combustion Turbine,342.8,275.8,,,,,,,275.8,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-80.780124,28.493232
-9395365.023,3561809.3784,36236,688,Arvah B Hopkins,18445,City of Tallahassee - (FL),Electric Utility,1125 Geddie Road,Tallahassee,Leon,Florida,32304,natural gas,Natural Gas = 484.5 MW,Natural Gas Fired Combined Cycle; Natural Gas Fired Combustion Turbine; Natural Gas Internal Combustion Engine,673.1,484.5,,,,,,,484.5,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-84.4,30.4522
-9373176.0428,3524429.6162,36237,689,S O Purdom,18445,City of Tallahassee - (FL),Electric Utility,Hwy 363,St Marks,Wakulla,Florida,32355,natural gas,Natural Gas = 226 MW,Natural Gas Fired Combined Cycle,270.1,226,,,,,,,226,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-84.200673,30.162304
-9027198.0711,2840268.552,36240,696,Marathon Generating Plant,6443,"Florida Keys El Coop Assn, Inc",Electric Utility,3421 Overseas Highway,Marathon,Monroe,Florida,33050,petroleum,Petroleum = 11 MW,Petroleum Liquids,11,11,,,,,,,,,11,,,,"EIA-860, EIA-860M and EIA-923",202406,-81.0927,24.710833
-10423400.5204,4877370.7998,36241,698,Trenton North,19150,Trenton Municipal Utilities - (MO),Electric Utility,921 Industrial Drive,Trenton,Grundy,Missouri,64683,petroleum,Petroleum = 13.5 MW,Petroleum Liquids,13.5,13.5,,,,,,,,,13.5,,,,"EIA-860, EIA-860M and EIA-923",202406,-93.635,40.0786
-9453496.061,4045679.5317,36243,703,Bowen,7140,Georgia Power Co,Electric Utility,"317 Covered Bridge Road, SW",Cartersville,Bartow,Georgia,30120,coal,Coal = 3200 MW,Conventional Steam Coal,3498.6,3200,,,3200,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-84.9222,34.1256
-9403803.0404,4005180.5381,36247,710,Jack McDonough,7140,Georgia Power Co,Electric Utility,5551 South Cobb Drive,Smyrna,Cobb,Georgia,30080,natural gas,"Natural Gas = 2471 MW, Petroleum = 64 MW",Natural Gas Fired Combined Cycle; Petroleum Liquids;,2848.4,2535,,,,,,,2471,,64,,,,"EIA-860, EIA-860M and EIA-923",202406,-84.4758,33.8239
-9077677.5639,3660526.2067,36250,715,McManus,7140,Georgia Power Co,Electric Utility,One Crispen Island,Brunswick,Glynn,Georgia,31523,petroleum,Petroleum = 416 MW,Petroleum Liquids,560,416,,,,,,,,,416,,,,"EIA-860, EIA-860M and EIA-923",202406,-81.546165,31.213645
-9450868.9211,3956815.2119,36259,728,Yates,7140,Georgia Power Co,Electric Utility,708 Dyer Road,Newnan,Coweta,Georgia,30264,natural gas,Natural Gas = 714 MW,Natural Gas Steam Turbine,807.4,714,,,,,,,714,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-84.8986,33.4622
-9344239.7657,3742943.3564,36265,753,Crisp Plant,4538,Crisp County Power Comm,Electric Utility,961 Powerdam Road,Warwick,Worth,Georgia,31796,natural gas,Natural Gas = 19 MW,Natural Gas Fired Combustion Turbine; Natural Gas Steam Turbine;,22.5,19,,,,,,,19,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-83.940734,31.844708
-17602823.3957,2434425.9745,36272,765,Kahe,19547,Hawaiian Electric Co Inc,Electric Utility,92-200 Farrington Hwy,Kapolei,Honolulu,Hawaii,96707,petroleum,Petroleum = 582.1 MW,Petroleum Liquids,609.7,582.1,,,,,,,,,582.1,,,,"EIA-860, EIA-860M and EIA-923",202406,-158.128853,21.356395
-17584195.7487,2438323.2283,36273,766,Waiau,19547,Hawaiian Electric Co Inc,Electric Utility,475 Kamehamenha Hwy,Pearl City,Honolulu,Hawaii,96782,petroleum,Petroleum = 456.6 MW,Petroleum Liquids,474.6,456.6,,,,,,,,,456.6,,,,"EIA-860, EIA-860M and EIA-923",202406,-157.961518,21.388997
-17331943.7788,2276016.452,36274,768,Waimea,8287,Hawaii Electric Light Co Inc,Electric Utility,66-1591 Kawaihae Road,Kamuela,Hawaii,Hawaii,96743,petroleum,Petroleum = 7.5 MW,Petroleum Liquids,7.5,7.5,,,,,,,,,7.5,,,,"EIA-860, EIA-860M and EIA-923",202406,-155.6955,20.0252
-17261478.5411,2238140.326,36275,769,Kanoelehua,8287,Hawaii Electric Light Co Inc,Electric Utility,54 Halekauila Street,Hilo,Hawaii,Hawaii,96720,petroleum,Petroleum = 20 MW,Petroleum Liquids,21,20,,,,,,,,,20,,,,"EIA-860, EIA-860M and EIA-923",202406,-155.0625,19.7052
-17261278.166,2238010.2582,36277,772,W H Hill,8287,Hawaii Electric Light Co Inc,Electric Utility,54 Halekauila Street,Hilo,Hawaii,Hawaii,96720,petroleum,Petroleum = 35.5 MW,Petroleum Liquids,37.1,35.5,,,,,,,,,35.5,,,,"EIA-860, EIA-860M and EIA-923",202406,-155.0607,19.7041
-16225147.8492,8524554.1177,36282,789,Orca,40215,"Cordova Electric Coop, Inc",Electric Utility,103 Orca Road,Cordova,Valdez Cordova,Alaska,99574,petroleum,Petroleum = 8.7 MW,Petroleum Liquids,8.7,8.7,,,,,,,,,8.7,,,,"EIA-860, EIA-860M and EIA-923",202406,-145.752983,60.555889
-17484362.4256,2404522.4527,36285,792,Palaau Power Hybrid,11843,Maui Electric Co Ltd,Electric Utility,32A Ulili Street,Kaunakakai,Maui,Hawaii,96748,petroleum,"Battery = 2 MW, Petroleum = 14 MW",Batteries; Petroleum Liquids;,17.1,16,2,,,,,,,,14,,,,"EIA-860, EIA-860M and EIA-923",202406,-157.0647,21.106
-12677654.3841,5650435.3667,36297,817,Salmon Diesel,9191,Idaho Power Co,Electric Utility,14 St. Charles Rd.,Salmon,Lemhi,Idaho,83467,petroleum,Petroleum = 5.4 MW,Petroleum Liquids,5,5.4,,,,,,,,,5.4,,,,"EIA-860, EIA-860M and EIA-923",202406,-113.885307,45.183368
-9964336.8628,4531182.5194,36318,862,Grand Tower Energy Center LLC,59371,Mainline Generation LLC,IPP Non-CHP,1820 Power Plant Road,Grand Tower,Jackson,Illinois,62942,natural gas,Natural Gas = 511 MW,Natural Gas Fired Combined Cycle,640.9,511,,,,,,,511,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-89.511161,37.6577
-9962692.4513,4806620.1693,36320,876,Kincaid Generation LLC,59918,Dynegy Kincaid Generation,IPP Non-CHP,4 Miles West of Kincaid Rt 104,Kincaid,Christian,Illinois,62540,coal,Coal = 1112 MW,Conventional Steam Coal,1319,1112,,,1112,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-89.496389,39.590556
-9982976.0871,4944843.9018,36321,879,Powerton,12384,Midwest Generations EME LLC,IPP Non-CHP,Rt 29 & Manito Rd,Pekin,Tazewell,Illinois,61554,coal,Coal = 1538 MW,Conventional Steam Coal,1785.6,1538,,,1538,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202406,-89.6786,40.5408
-9775331.8409,5218569.9802,36323,883,Waukegan,12384,Midwest Generations EME LLC,IPP Non-CHP,10 Greenwood Ave,Waukegan,Lake,Illinois,60087,petroleum,Petroleum = 107.8 MW,Petroleum Liquids,112,107.8,,,,,,,,,107.8,,,,"EIA-860, EIA-860M and EIA-923",202406,-87.8133,42.3833
-9757520.7224,5138656.1427,36324,886,Fisk Street,12384,Midwest Generations EME LLC,IPP Non-CHP,1111 W Cermak Rd,Chicago,Cook,Illinois,60608,petroleum,Petroleum = 197.2 MW,Petroleum Liquids,260,197.2,,,,,,,,,197.2,,,,"EIA-860, EIA-860M and EIA-923",202406,-87.6533,41.8508
